# density: 0.021017479720736955, temp: 85,# density: 0.021017479720736955, temp: 85
r,Ar_uv-Ar,r,Ar-Ar
0.503125,-4.597580179677152e-06,0.503125,6.515596265188606e-06
0.504375,-4.573216386916101e-06,0.504375,6.512777058986785e-06
0.505625,-4.548827504891051e-06,0.505625,6.509954904032611e-06
0.506875,-4.524413775186531e-06,0.506875,6.5071298571695024e-06
0.508125,-4.499978356165002e-06,0.508125,6.504301978793592e-06
0.509375,-4.475523066815867e-06,0.509375,6.50147127956302e-06
0.510625,-4.451048333464769e-06,0.510625,6.498637826979348e-06
0.511875,-4.426555726411152e-06,0.511875,6.495801663675138e-06
0.513125,-4.402046712925767e-06,0.513125,6.4929628464938105e-06
0.514375,-4.377523655563209e-06,0.514375,6.490121396751647e-06
0.515625,-4.352987680533715e-06,0.515625,6.4872773783974935e-06
0.516875,-4.328441555401241e-06,0.516875,6.48443081985306e-06
0.5181250000000001,-4.303884118428414e-06,0.5181250000000001,6.481581774409051e-06
0.519375,-4.279318442712565e-06,0.519375,6.478730309567027e-06
0.520625,-4.254747491216904e-06,0.520625,6.475876414668846e-06
0.521875,-4.230169704300124e-06,0.521875,6.473020174979638e-06
0.5231250000000001,-4.2055891071868245e-06,0.5231250000000001,6.470161629579252e-06
0.524375,-4.181005945014249e-06,0.524375,6.4673007997839704e-06
0.525625,-4.156423376144858e-06,0.525625,6.464437770858922e-06
0.526875,-4.1318404520040986e-06,0.526875,6.461572542804106e-06
0.528125,-4.1072617307236214e-06,0.528125,6.458705179568369e-06
0.529375,-4.082684643691437e-06,0.529375,6.455835713126135e-06
0.530625,-4.0581138520678905e-06,0.530625,6.452964200320821e-06
0.531875,-4.033549735993347e-06,0.531875,6.45009069089042e-06
0.533125,-4.0089946011789834e-06,0.533125,6.447215195493072e-06
0.534375,-3.984448763816317e-06,0.534375,6.4443377567613425e-06
0.535625,-3.959913758677658e-06,0.535625,6.441458445749504e-06
0.536875,-3.935392939524718e-06,0.536875,6.438577308642834e-06
0.538125,-3.9108838691959136e-06,0.538125,6.43569437031033e-06
0.539375,-3.886392065055588e-06,0.539375,6.432809641410131e-06
0.540625,-3.861916731295878e-06,0.540625,6.429923221418221e-06
0.541875,-3.837458546485095e-06,0.541875,6.427035099676459e-06
0.543125,-3.8130220865184583e-06,0.543125,6.424145354344546e-06
0.544375,-3.788606768750924e-06,0.544375,6.421254010291477e-06
0.545625,-3.7642129733228558e-06,0.545625,6.41836110304439e-06
0.546875,-3.7398436774083166e-06,0.546875,6.415466692999416e-06
0.548125,-3.715498930745298e-06,0.548125,6.4125707837092705e-06
0.5493750000000001,-3.6911823499963248e-06,0.5493750000000001,6.409673449780939e-06
0.550625,-3.6668935230466104e-06,0.550625,6.40677469831985e-06
0.551875,-3.6426342759909858e-06,0.551875,6.403874589722136e-06
0.553125,-3.618404630145733e-06,0.553125,6.400973170173074e-06
0.5543750000000001,-3.5942097866836775e-06,0.5543750000000001,6.398070464541661e-06
0.555625,-3.570046334999688e-06,0.555625,6.395166508355032e-06
0.556875,-3.5459170533158613e-06,0.556875,6.392261344245753e-06
0.558125,-3.52182629015374e-06,0.558125,6.38935500774096e-06
0.5593750000000001,-3.4977720311246685e-06,0.5593750000000001,6.386447537920503e-06
0.560625,-3.4737562160103153e-06,0.560625,6.383538966758806e-06
0.561875,-3.449780706432648e-06,0.561875,6.380629347546574e-06
0.563125,-3.42584814205793e-06,0.563125,6.377718708705515e-06
0.564375,-3.401957666682165e-06,0.564375,6.374807078657341e-06
0.565625,-3.378110989160632e-06,0.565625,6.371894507140041e-06
0.566875,-3.3543090687260246e-06,0.566875,6.36898102612804e-06
0.568125,-3.330554005032127e-06,0.568125,6.3660666285159095e-06
0.569375,-3.3068478693110137e-06,0.569375,6.363151431543201e-06
0.570625,-3.283189375480333e-06,0.570625,6.36023541034092e-06
0.571875,-3.2595834582593852e-06,0.571875,6.357318614647056e-06
0.573125,-3.236027648512163e-06,0.573125,6.354401097752316e-06
0.574375,-3.2125252857895248e-06,0.574375,6.35148287031484e-06
0.575625,-3.1890770628706377e-06,0.575625,6.3485639572036234e-06
0.576875,-3.1656843795246914e-06,0.576875,6.345644425920227e-06
0.578125,-3.142348738549572e-06,0.578125,6.342724297780933e-06
0.579375,-3.119069180712586e-06,0.579375,6.339803590549309e-06
0.5806250000000001,-3.0958506798128838e-06,0.5806250000000001,6.336882353963347e-06
0.581875,-3.072691693972729e-06,0.581875,6.333960609339329e-06
0.583125,-3.049594948123513e-06,0.583125,6.3310383886516775e-06
0.584375,-3.026559920016325e-06,0.584375,6.328115752296526e-06
0.5856250000000001,-3.003588794570078e-06,0.5856250000000001,6.3251926825103055e-06
0.586875,-2.9806819128452844e-06,0.586875,6.322269253900004e-06
0.588125,-2.957842557549384e-06,0.588125,6.319345480676475e-06
0.589375,-2.9350706682862437e-06,0.589375,6.316421405472283e-06
0.5906250000000001,-2.9123669058606083e-06,0.5906250000000001,6.313497031840143e-06
0.591875,-2.889732350297436e-06,0.591875,6.3105724024126175e-06
0.593125,-2.8671694707327333e-06,0.593125,6.307647563374985e-06
0.594375,-2.8446775495183374e-06,0.594375,6.304722539596241e-06
0.595625,-2.8222600896299355e-06,0.595625,6.301797338181814e-06
0.596875,-2.7999167144798776e-06,0.596875,6.298872008869694e-06
0.598125,-2.7776472144580566e-06,0.598125,6.2959465694234495e-06
0.599375,-2.7554555650510792e-06,0.599375,6.293021090897355e-06
0.600625,-2.733340799920825e-06,0.600625,6.290095509342564e-06
0.601875,-2.711304059488384e-06,0.601875,6.287169927787772e-06
0.603125,-2.6893475677525203e-06,0.603125,6.2842443746546905e-06
0.604375,-2.667472021045114e-06,0.604375,6.2813188570487455e-06
0.605625,-2.6456777355576833e-06,0.605625,6.278393364311796e-06
0.606875,-2.6239674220107645e-06,0.606875,6.275467999472539e-06
0.608125,-2.6023407428965584e-06,0.608125,6.272542719898411e-06
0.609375,-2.580799510099041e-06,0.609375,6.269617610854539e-06
0.610625,-2.5593440149407343e-06,0.610625,6.266692658130069e-06
0.6118750000000001,-2.537975152705485e-06,0.6118750000000001,6.263767907910278e-06
0.613125,-2.5166954777944284e-06,0.613125,6.2608433708533084e-06
0.614375,-2.4955047095431837e-06,0.614375,6.257919064722728e-06
0.615625,-2.4744057540715403e-06,0.615625,6.2549950321511005e-06
0.6168750000000001,-2.4533958828953928e-06,0.6168750000000001,6.252071301560136e-06
0.618125,-2.432479668357246e-06,0.618125,6.249147880055261e-06
0.619375,-2.411654847378486e-06,0.619375,6.246224796058186e-06
0.620625,-2.390926002959759e-06,0.620625,6.243302092201475e-06
0.6218750000000001,-2.3702908151790325e-06,0.6218750000000001,6.240379764932413e-06
0.623125,-2.349753923880371e-06,0.623125,6.237457835567284e-06
0.624375,-2.3293129061130458e-06,0.624375,6.234536353844078e-06
0.625625,-2.308970667996846e-06,0.625625,6.231615305551941e-06
0.626875,-2.28872832863658e-06,0.626875,6.228694740428864e-06
0.628125,-2.2685853551251967e-06,0.628125,6.225774676238416e-06
0.629375,-2.2485419037820975e-06,0.629375,6.222855120086024e-06
0.630625,-2.2286034919716258e-06,0.630625,6.219936111051538e-06
0.631875,-2.2087669648840347e-06,0.631875,6.217017645582246e-06
0.633125,-2.189032677790692e-06,0.633125,6.214099762757996e-06
0.634375,-2.169405377117073e-06,0.634375,6.2111824838950724e-06
0.635625,-2.1498832438737736e-06,0.635625,6.208265819651615e-06
0.636875,-2.130466224770089e-06,0.636875,6.20534979489662e-06
0.638125,-2.1111582313437793e-06,0.638125,6.2024344202882276e-06
0.639375,-2.0919598213708923e-06,0.639375,6.199519713590007e-06
0.640625,-2.072869367708563e-06,0.640625,6.196605706776381e-06
0.641875,-2.053888255915126e-06,0.641875,6.19369239984735e-06
0.6431250000000001,-2.035019456059217e-06,0.6431250000000001,6.190779835435478e-06
0.644375,-2.016261401394104e-06,0.644375,6.187867974460914e-06
0.645625,-1.9976176126590417e-06,0.645625,6.184956912846928e-06
0.646875,-1.979087304704308e-06,0.646875,6.182046615066383e-06
0.6481250000000001,-1.9606706054275946e-06,0.6481250000000001,6.1791370988828476e-06
0.649375,-1.9423702326548664e-06,0.649375,6.176228417587026e-06
0.650625,-1.924186189938837e-06,0.650625,6.173320524993642e-06
0.651875,-1.906118331618245e-06,0.651875,6.170413495709681e-06
0.6531250000000001,-1.888169943953244e-06,0.6531250000000001,6.1675073084188625e-06
0.654375,-1.8703384583318439e-06,0.654375,6.164601980884754e-06
0.655625,-1.8526268696916759e-06,0.655625,6.161697541529065e-06
0.656875,-1.8350357180452193e-06,0.656875,6.158793990351796e-06
0.658125,-1.8175654155072607e-06,0.658125,6.155891373538225e-06
0.659375,-1.8002176744857934e-06,0.659375,6.1529896520085e-06
0.660625,-1.78299173470009e-06,0.660625,6.15008886128976e-06
0.661875,-1.7658889603922034e-06,0.661875,6.147189029803712e-06
0.663125,-1.748912531240876e-06,0.663125,6.144290157550358e-06
0.664375,-1.7320592711200788e-06,0.664375,6.1413922445296976e-06
0.665625,-1.715331812590648e-06,0.665625,6.138495315610726e-06
0.666875,-1.6987305357929472e-06,0.666875,6.1355993778988704e-06
0.668125,-1.6822579560482609e-06,0.668125,6.1327044491577e-06
0.669375,-1.665911906201245e-06,0.669375,6.129810522281787e-06
0.670625,-1.6496957648826083e-06,0.670625,6.12691762569284e-06
0.671875,-1.6336081785084389e-06,0.671875,6.124025759390861e-06
0.673125,-1.61765024131455e-06,0.673125,6.121134951797558e-06
0.6743750000000001,-1.6018242057214138e-06,0.6743750000000001,6.118245174491221e-06
0.675625,-1.5861285369567213e-06,0.675625,6.115356441682707e-06
0.676875,-1.5705663969356465e-06,0.676875,6.112468813768146e-06
0.678125,-1.5551372776201333e-06,0.678125,6.109582226798693e-06
0.6793750000000001,-1.5398413069078742e-06,0.6793750000000001,6.106696741170481e-06
0.680625,-1.5246792877121607e-06,0.680625,6.103812342672654e-06
0.681875,-1.5096523249269467e-06,0.681875,6.100929041963354e-06
0.683125,-1.4947619249028321e-06,0.683125,6.098046839042581e-06
0.6843750000000001,-1.4800064072062469e-06,0.6843750000000001,6.095165751673903e-06
0.685625,-1.4653880526793728e-06,0.685625,6.092285783410034e-06
0.686875,-1.4509077139734927e-06,0.686875,6.08940693069826e-06
0.688125,-1.4365659914972184e-06,0.688125,6.08652921130215e-06
0.689375,-1.4223615956154845e-06,0.689375,6.083652625221703e-06
0.690625,-1.4082975070550674e-06,0.690625,6.080777172456919e-06
0.691875,-1.3943739283206469e-06,0.691875,6.077902856560513e-06
0.693125,-1.3805901204477777e-06,0.693125,6.0750296952960525e-06
0.694375,-1.3669479344002866e-06,0.694375,6.072157674452683e-06
0.695625,-1.353448759289222e-06,0.695625,6.069286804688545e-06
0.696875,-1.340091031920565e-06,0.696875,6.066417100214494e-06
0.698125,-1.3268763368046166e-06,0.698125,6.06354853260882e-06
0.699375,-1.313805665148493e-06,0.699375,6.06068113739866e-06
0.700625,-1.3008776100775776e-06,0.700625,6.05781490037316e-06
0.701875,-1.2880967013018108e-06,0.701875,6.054949839295887e-06
0.703125,-1.2754595388742018e-06,0.703125,6.052085929297846e-06
0.704375,-1.2629686132470397e-06,0.704375,6.049223184589891e-06
0.7056250000000001,-1.2506247522026115e-06,0.7056250000000001,6.046361619382878e-06
0.706875,-1.2384259910902529e-06,0.706875,6.043501212360525e-06
0.708125,-1.2263757049879587e-06,0.708125,6.040641984839112e-06
0.709375,-1.2144739720554298e-06,0.709375,6.037783901291505e-06
0.7106250000000001,-1.2027208100562348e-06,0.7106250000000001,6.034927000797552e-06
0.711875,-1.1911148227738977e-06,0.711875,6.0320712478301175e-06
0.713125,-1.1796614280967788e-06,0.713125,6.029216667258197e-06
0.714375,-1.1683557978869885e-06,0.714375,6.026363269739932e-06
0.7156250000000001,-1.1572012255101072e-06,0.7156250000000001,6.023511001984616e-06
0.716875,-1.1461972491133565e-06,0.716875,6.020659903072101e-06
0.718125,-1.1353455597884476e-06,0.718125,6.017809962344245e-06
0.719375,-1.1246454398872174e-06,0.719375,6.014961169142907e-06
0.720625,-1.1140969498057984e-06,0.720625,6.0121135376789425e-06
0.721875,-1.1037018268211796e-06,0.721875,6.009267050188782e-06
0.723125,-1.0934604048884466e-06,0.723125,6.0064217102251405e-06
0.724375,-1.083372303867236e-06,0.724375,6.003577489366307e-06
0.725625,-1.0734376516552402e-06,0.725625,6.000734419586706e-06
0.726875,-1.0636599299118643e-06,0.726875,5.997892476017341e-06
0.728125,-1.054034441949625e-06,0.728125,5.9950516480000715e-06
0.729375,-1.0445657032676081e-06,0.729375,5.992211942640324e-06
0.730625,-1.0352527866075434e-06,0.730625,5.989373352832672e-06
0.731875,-1.0260965375152864e-06,0.731875,5.98653586436626e-06
0.733125,-1.0170964799272042e-06,0.733125,5.98369948789923e-06
0.734375,-1.0082529335875279e-06,0.734375,5.9808641985625854e-06
0.735625,-9.995672449747417e-07,0.735625,5.978030007014468e-06
0.7368750000000001,-9.91038270115041e-07,0.7368750000000001,5.9751968919385945e-06
0.738125,-9.826700519965925e-07,0.738125,5.972364846229539e-06
0.739375,-9.744578939319126e-07,0.739375,5.9695338698873e-06
0.740625,-9.664059952285697e-07,0.740625,5.966703952253738e-06
0.7418750000000001,-9.585127216382716e-07,0.7418750000000001,5.963875086223425e-06
0.743125,-9.50778773045613e-07,0.743125,5.961047264690933e-06
0.744375,-9.432042666901452e-07,0.744375,5.958220469892694e-06
0.745625,-9.357906805007588e-07,0.745625,5.955394698275995e-06
0.7468750000000001,-9.285377693402097e-07,0.7468750000000001,5.952569932077267e-06
0.748125,-9.214459915085627e-07,0.748125,5.949746174849224e-06
0.749375,-9.145145618560946e-07,0.749375,5.9469234301445795e-06
0.750625,-9.077442228999644e-07,0.750625,5.944101644672628e-06
0.7518750000000001,-9.011362074318185e-07,0.7518750000000001,5.941280829091511e-06
0.753125,-8.946902489981312e-07,0.753125,5.93846100471751e-06
0.754375,-8.884070794579202e-07,0.754375,5.935642128918062e-06
0.755625,-8.822853629908423e-07,0.755625,5.932824162613315e-06
0.756875,-8.763268617428821e-07,0.756875,5.930007141330407e-06
0.758125,-8.705323573110491e-07,0.758125,5.9271910295422e-06
0.759375,-8.649010183603423e-07,0.759375,5.924375837906837e-06
0.760625,-8.594322018495859e-07,0.760625,5.9215615273444655e-06
0.761875,-8.541279292728632e-07,0.761875,5.918748090749659e-06
0.763125,-8.489878879913704e-07,0.763125,5.915935503253422e-06
0.764375,-8.440122911679282e-07,0.764375,5.913123800382891e-06
0.765625,-8.3920134485993e-07,0.765625,5.910312914636506e-06
0.766875,-8.3455409694011e-07,0.766875,5.907502856672409e-06
0.7681250000000001,-8.300707676767161e-07,0.7681250000000001,5.904693612279743e-06
0.769375,-8.257558157254152e-07,0.769375,5.901885167247656e-06
0.770625,-8.21603528322612e-07,0.770625,5.899077507365291e-06
0.771875,-8.176194583597862e-07,0.771875,5.896270597105513e-06
0.7731250000000001,-8.13798131105159e-07,0.7731250000000001,5.893464454231889e-06
0.774375,-8.101441792973674e-07,0.774375,5.89065903966457e-06
0.775625,-8.066560717168159e-07,0.775625,5.8878543391927e-06
0.776875,-8.033341991620091e-07,0.776875,5.885050342158138e-06
0.7781250000000001,-8.001796665269012e-07,0.7781250000000001,5.882247052113598e-06
0.779375,-7.971892515001855e-07,0.779375,5.879444408662948e-06
0.780625,-7.943668620669087e-07,0.780625,5.8766424366751835e-06
0.781875,-7.917113755695482e-07,0.781875,5.873841100623167e-06
0.7831250000000001,-7.892224331840225e-07,0.7831250000000001,5.871040382743331e-06
0.784375,-7.869001557025967e-07,0.784375,5.86824026882482e-06
0.785625,-7.84745470383541e-07,0.785625,5.865440737551353e-06
0.786875,-7.827575281282861e-07,0.786875,5.862641778264788e-06
0.788125,-7.809379027889918e-07,0.788125,5.859843355437988e-06
0.789375,-7.792843170761898e-07,0.789375,5.857045483281809e-06
0.790625,-7.77799019857639e-07,0.790625,5.854248115610972e-06
0.791875,-7.76481549280561e-07,0.791875,5.851451231109195e-06
0.793125,-7.753306157098905e-07,0.793125,5.848654833329192e-06
0.794375,-7.743485213040913e-07,0.794375,5.845858886743827e-06
0.795625,-7.735331806202339e-07,0.795625,5.8430633771422436e-06
0.796875,-7.728863948841536e-07,0.796875,5.840268293866302e-06
0.798125,-7.724068034065112e-07,0.798125,5.83747358717801e-06
0.7993750000000001,-7.720954862122653e-07,0.7993750000000001,5.83467926773551e-06
0.800625,-7.719521484261804e-07,0.800625,5.831885310669804e-06
0.801875,-7.719764560931708e-07,0.801875,5.829091669795616e-06
0.803125,-7.721688248807368e-07,0.803125,5.8262983593238005e-06
0.8043750000000001,-7.725293116322973e-07,0.8043750000000001,5.823505340174506e-06
0.805625,-7.730571098818473e-07,0.805625,5.820712573267883e-06
0.806875,-7.737529941209687e-07,0.806875,5.8179200905783546e-06
0.808125,-7.746177494993844e-07,0.808125,5.815127813946219e-06
0.8093750000000001,-7.756496778199562e-07,0.8093750000000001,5.812335761135046e-06
0.810625,-7.768498591076423e-07,0.810625,5.809543878854129e-06
0.811875,-7.782174407111597e-07,0.811875,5.806752159998041e-06
0.813125,-7.797523942087992e-07,0.813125,5.803960590355928e-06
0.8143750000000001,-7.814555011975699e-07,0.8143750000000001,5.8011691201897975e-06
0.815625,-7.833261932432833e-07,0.815625,5.798377767263219e-06
0.816875,-7.853654615530559e-07,0.816875,5.795586474732772e-06
0.818125,-7.875715333227618e-07,0.818125,5.79279522483489e-06
0.819375,-7.899453571269532e-07,0.819375,5.790004017569572e-06
0.820625,-7.924867126973822e-07,0.820625,5.7872127960933994e-06
0.821875,-7.951948326478941e-07,0.821875,5.784421563959086e-06
0.823125,-7.980709391119944e-07,0.823125,5.7816302820867804e-06
0.824375,-8.011126126916679e-07,0.824375,5.778838939818343e-06
0.825625,-8.04323331493606e-07,0.825625,5.776047483863067e-06
0.826875,-8.077000366313314e-07,0.826875,5.7732559071155265e-06
0.828125,-8.112435061491396e-07,0.828125,5.77046419891758e-06
0.829375,-8.149537400470308e-07,0.829375,5.767672327294804e-06
0.8306250000000001,-8.18829697379897e-07,0.8306250000000001,5.764880246061921e-06
0.831875,-8.228727459425045e-07,0.831875,5.762087965877072e-06
0.833125,-8.27081716892053e-07,0.833125,5.759295422791411e-06
0.834375,-8.314571537937354e-07,0.834375,5.7565026452266466e-06
0.8356250000000001,-8.359985308459272e-07,0.8356250000000001,5.753709530154083e-06
0.836875,-8.407049776337772e-07,0.836875,5.7509161059954295e-06
0.838125,-8.455784694660906e-07,0.838125,5.748122344328976e-06
0.839375,-8.50615517578035e-07,0.839375,5.745328209627587e-06
0.8406250000000001,-8.558191701979467e-07,0.8406250000000001,5.742533680574979e-06
0.841875,-8.6118597408813e-07,0.841875,5.739738718091303e-06
0.843125,-8.667193753808533e-07,0.843125,5.736943304412989e-06
0.844375,-8.724163862439127e-07,0.844375,5.734147418223756e-06
0.8456250000000001,-8.782776959037619e-07,0.8456250000000001,5.731351009785612e-06
0.846875,-8.843036454209141e-07,0.846875,5.728554089756699e-06
0.848125,-8.90493364380518e-07,0.848125,5.725756601293597e-06
0.849375,-8.968470517345395e-07,0.849375,5.72295851952731e-06
0.850625,-9.033632792920798e-07,0.850625,5.7201598444578394e-06
